datetime,shipid,lon,lat,heading,course,speed,shiptype,destination
2020-03-01T15:21:43Z,15189c25-f797-4451-98f1-f0a894965073,23.601533333333336,37.95001666666667,354,,0,1,M PIRAES      
2020-03-01T06:18:41Z,d33e636a-0c63-4f4b-93e1-e93b6cc28269,23.683515,37.9289,28,,0,37,FLISVOS
2020-03-01T14:17:08Z,a384dea1-14a5-4a11-bc1b-6a59f49e42ec,23.569358333333334,37.955843333333334,291,321,0,80,PIRAEUS
2020-03-01T19:36:19Z,0b0d795d-f3d2-499d-b734-d4310e3a4c22,23.683,37.931000000000004,211,218,0.1,37,FLISVOS
2020-03-01T15:20:37Z,279c62db-f4f6-4d49-9dca-11dd7cf5db21,23.6372,37.94741666666666,179,334,0,60,PIR-CH-PIR
2020-02-29T22:37:21Z,5b2f778f-8d36-40c8-a397-aa811dcba824,23.62451,37.94105666666667,151,112,0,1,M-R-S-T-N-K-K-L-P
2020-03-01T09:38:24Z,ada3303a-8831-40cd-90de-7aa0bba18146,23.556928333333335,37.96024166666667,,3.3,0,99,PIRAEUS 
2020-02-29T22:57:48Z,2065b08a-e420-4e8a-9f8d-ef1f621a597e,23.64028,37.946940000000005,264,264,0,69,THI-NAXO-PARO-PIR
2020-03-01T15:37:52Z,15189c25-f797-4451-98f1-f0a894965073,23.601516666666665,37.950050000000005,354,,0,1,M PIRAES      
2020-03-01T14:55:47Z,8a28060e-8c2b-4cc8-92db-8df4e244685e,23.55046666666667,37.954998333333336,8,61.5,0,90,
2020-03-01T02:30:12Z,86dbf2ec-a3df-462a-9343-7e78adbd43da,23.604393333333334,37.95003166666667,,0,0,62,PIRAEUS
2020-03-01T12:33:29Z,39e2a9b6-cece-4db5-a55d-fdf494d7452d,23.532228333333332,37.96127166666667,,303.9,7.3,60,PALOUKIA-PERAMA
2020-03-01T02:30:15Z,d4189290-a565-4f76-9a88-f7dc2174b186,23.60264833333333,37.949945,,2.3,0,69,NEO MOLO DRAPETSONA
2020-03-01T11:20:37Z,279c62db-f4f6-4d49-9dca-11dd7cf5db21,23.63726666666667,37.94738333333333,178,167,0,60,PIR-CH-PIR
2020-03-01T05:03:21Z,b32dfbd3-6feb-4620-8aab-fa84e7a1806c,23.548295,37.95121666666667,,0,0,52,KAFIREAS.CABLE GUARD
2020-03-01T17:31:26Z,2e107f6c-ffa5-4142-8b47-27d184b0e2cd,23.587318333333332,37.90954,36,226.5,0.6,70,PIRAEUS
2020-03-01T05:56:54Z,d4189290-a565-4f76-9a88-f7dc2174b186,23.60272666666667,37.94989833333333,,335,0,69,NEO MOLO DRAPETSONA
2020-03-01T10:46:05Z,bc9adc24-0fb4-4cbd-b5a4-5f7b3b500252,23.681471666666667,37.92969166666667,32,,,37,
2020-03-01T01:35:08Z,498ee5e9-c8d1-4311-be95-c835a01b286d,23.571765000000003,37.96183333333333,,84.2,0,70,PERAMA
2020-02-29T23:40:46Z,c671bcf6-2fa2-4e2f-b536-1995122de063,23.64125,37.9478,179,169,0,60,SIR TIN MYK
2020-03-01T15:42:55Z,48c84af5-897a-4fc1-8523-c5e3ab9e363f,23.577221666666667,37.938685,,22,8.7,80,
2020-03-01T14:05:03Z,f4c04d88-6486-4162-8410-20a999fbf7f9,23.529866666666667,37.96523333333334,,,0,60,PALOUKIA-PERAMA    
2020-03-01T04:26:52Z,770952c6-b74e-4f7f-92be-64d2bbbfd61c,23.639688333333332,37.94043666666666,60,289,0.1,40,PIR-ARGOSARONIKO-PIR
2020-03-01T21:35:37Z,a384dea1-14a5-4a11-bc1b-6a59f49e42ec,23.570375000000002,37.95544666666667,3,183,0.1,80,PIRAEUS
2020-03-01T00:51:00Z,9f69c6d8-4589-4a73-b6ec-340bc7f21589,23.588716666666667,37.95556666666666,348,357,0,70,GR PIR
2020-03-01T18:48:25Z,5304e459-384c-47b9-b3e9-be1703964724,23.602896666666666,37.91818833333333,13,1.3,5.2,70,PIRAEUS
2020-03-01T01:49:32Z,86dbf2ec-a3df-462a-9343-7e78adbd43da,23.604381666666665,37.949976666666664,,0,0,62,PIRAEUS
2020-03-01T00:48:24Z,a295a927-6562-4188-885b-31f86cda126d,23.68390833333333,37.92861833333333,,219.7,0,90,AEGEAN SEA
2020-03-01T00:50:54Z,bc9adc24-0fb4-4cbd-b5a4-5f7b3b500252,23.681449999999998,37.92965,32,151,0,37,
2020-03-01T16:31:18Z,498ee5e9-c8d1-4311-be95-c835a01b286d,23.571925,37.961893333333336,,88.8,0.1,70,PERAMA
2020-03-01T10:52:24Z,c3a54263-5780-4c47-99bd-cd86a1951aa9,23.532888333333336,37.961846666666666,,312.9,5.4,60,PALOUKIA/PERAMA<<
2020-02-29T22:44:06Z,c671bcf6-2fa2-4e2f-b536-1995122de063,23.641399999999997,37.947966666666666,179,317,0,60,SIR TIN MYK
2020-03-01T12:02:56Z,8a28060e-8c2b-4cc8-92db-8df4e244685e,23.550481666666666,37.955081666666665,7,61.5,0,90,
2020-03-01T08:23:46Z,59a617ae-1b57-4415-a543-7702d8a46502,23.550040000000003,37.923390000000005,113,310.8,0,80,PERAMA
2020-03-01T21:33:23Z,88720196-3e46-4855-819f-fccaf480a527,23.509001666666666,37.849705,214,325.3,0,81,GR PIR
2020-02-29T23:49:35Z,2df9bed1-7474-4327-96e5-41d770d44220,23.614966666666664,37.94482666666667,,116.4,0.1,80,
2020-03-01T21:45:39Z,770952c6-b74e-4f7f-92be-64d2bbbfd61c,23.639703333333333,37.94045666666667,58,116.1,0,40,PIR-ARGOSARONIKO-PIR
2020-03-01T11:25:15Z,bc9adc24-0fb4-4cbd-b5a4-5f7b3b500252,23.681500000000003,37.92965,32,122,0,37,
2020-03-01T16:52:34Z,a295a927-6562-4188-885b-31f86cda126d,23.683855,37.92861833333333,,219.7,0,90,AEGEAN SEA
2020-02-29T22:21:27Z,6cf361f0-c551-4c8a-8922-3d11b7ae4b95,23.574183333333334,37.95955,,277,0,52,PERAMA
2020-03-01T17:35:10Z,76a65cfe-d39e-4683-b6ac-07803c1a97cb,23.625473333333332,37.82891666666667,174,174.8,19.2,60,-PIRAEUS
2020-03-01T08:44:58Z,9be0fbc8-0428-4948-b7d4-cbb09dc5a960,23.639329999999998,37.94368,,60.6,7.3,60,PIREAS
2020-03-01T12:01:06Z,d96afda8-0c78-4316-9ffa-c0d6940c8d8b,23.55435,37.926950000000005,147,127.4,0,80,PERIOXI
2020-03-01T04:52:26Z,c95556fb-dd75-4b6a-9e47-0f9bd7cfb71c,23.55563,37.95979666666666,,0,0,60,GR PIRAEUS
2020-03-01T07:10:25Z,6355d97e-0c5e-4ff0-95d7-02c7061677c5,23.56651833333333,37.96093833333334,185,350.6,0.1,37,PERAMA
2020-03-01T04:09:38Z,9c6364f5-73bf-4374-9d6a-a1b324c379e6,23.63685,37.945816666666666,176,86,0,60,GRHER
2020-03-01T12:51:30Z,947225f9-53b7-490a-a20c-ebaae7f0e379,23.681873333333332,37.93277833333333,,269.2,0,37,
2020-03-01T04:52:42Z,f684ee0d-4ef2-406b-85fe-4bca34acedb1,23.680136666666666,37.931630000000006,,282.5,0,37,MYKONOS
2020-03-01T16:19:51Z,022d0890-2f8c-483e-871d-bf6216a39c04,23.567396666666664,37.86936333333333,291,291.1,5.7,74,ILHFA GRPIR
2020-03-01T20:44:13Z,df0fd6f7-2a46-4ff3-a2b3-278b5019f298,23.668633333333332,37.93976,,,0,36,
2020-02-29T22:34:15Z,d4189290-a565-4f76-9a88-f7dc2174b186,23.602668333333334,37.94997,,163.8,0,69,NEO MOLO DRAPETSONA
2020-03-01T01:45:43Z,6c9c58fc-a582-485d-9583-a46365e8bda7,23.547166666666666,37.866499999999995,,,0,80,KERATSINI      
2020-03-01T18:29:33Z,ce516ef8-9605-4e8a-b8c3-0786cd877746,23.53983,37.902665,288,,0,159,GR PER
2020-03-01T14:23:58Z,0ca387b7-27dd-483f-bc81-cd1577a251c3,23.583075,37.95287833333334,93,267.2,0,80,PERAMA
2020-03-01T14:03:56Z,d4189290-a565-4f76-9a88-f7dc2174b186,23.602613333333334,37.94983666666667,,112.8,0,69,NEO MOLO DRAPETSONA
2020-03-01T15:42:27Z,94751f6e-79e7-48a2-a9a5-e5b609f617c8,23.506658333333334,38.036456666666666,180,170,0,52,ELEFSIS
2020-03-01T15:40:52Z,022d0890-2f8c-483e-871d-bf6216a39c04,23.669445,37.818185,333,333.7,12.7,74,ILHFA GRPIR
2020-03-01T18:27:21Z,15189c25-f797-4451-98f1-f0a894965073,23.601566666666667,37.95003333333333,355,270,0.1,1,M PIRAES      
2020-03-01T04:57:19Z,d467aaae-69f0-4c51-a743-7563e6c5839f,23.602266666666665,37.95943333333333,283,261,0.2,52,PIRAEUS
2020-03-01T13:21:30Z,92afafa5-e200-4c38-befc-8e59cceaa5ed,23.648666666666667,37.933,137,,0,37,MARINA ZEAS       
2020-03-01T03:46:19Z,498ee5e9-c8d1-4311-be95-c835a01b286d,23.571765000000003,37.96183333333333,,69.3,0,70,PERAMA
2020-03-01T10:14:08Z,03a18119-15a5-471d-9cc6-b3f10dbe6676,23.649728333333332,37.93614,36,122.4,0,37,PIRAEUS
2020-03-01T05:39:44Z,85acb58c-b7fc-4b6c-8665-26716e90b456,23.68176833333333,37.932930000000006,249,46,0.1,37,FLOISVOS
2020-03-01T19:46:02Z,18a10fab-f282-4455-a3c6-15b2c405d581,23.612248333333334,37.95781,,126.2,0.1,30,
2020-03-01T12:06:28Z,9a048f4c-915b-4e05-9c5b-2eede62b74ac,23.610746666666667,37.95726833333333,,317.7,0.1,52,GR PIR
2020-03-01T13:51:30Z,e304b05f-1f6b-4a88-86f1-2ff8fd7fbcbb,23.643033333333335,37.94435,,98.7,0,40,ARGOSARONIKOS
2020-03-01T19:40:40Z,498ee5e9-c8d1-4311-be95-c835a01b286d,23.571801666666666,37.96179333333334,,138.4,0.1,70,PERAMA
2020-03-01T10:30:24Z,1c46a91b-90ac-4a5e-85bc-461e446ea042,23.68271,37.93090333333334,212,16.9,0,60,ARG/KOS
2020-03-01T10:57:14Z,bc9adc24-0fb4-4cbd-b5a4-5f7b3b500252,23.681476666666665,37.92972833333333,32,150,0,37,
2020-03-01T05:49:21Z,8b998a42-caba-4baa-81e2-2318f290906e,23.668619999999997,37.93884666666667,296,0.1,0,37,AEGEAN SEA
2020-03-01T06:51:56Z,94751f6e-79e7-48a2-a9a5-e5b609f617c8,23.506653333333336,38.03643833333333,180,46,0,52,ELEFSIS
2020-03-01T05:10:28Z,e8dd3705-444c-418e-a82d-ea6ee1a01259,23.530365,37.96574833333333,,,0,60,PALOUKIA-PERAMA
2020-03-01T04:57:54Z,1b47b82f-cebf-4ea8-91a9-f890ecf30f1c,23.6038,37.95656666666666,,104,0,52,PIREUS 
2020-03-01T06:59:19Z,bf8f3064-2bd3-4649-b5b6-43bdf3d6540e,23.6798,37.93347833333333,,265,0,37,
2020-03-01T00:00:42Z,6c9c58fc-a582-485d-9583-a46365e8bda7,23.547666666666665,37.866499999999995,,,0,80,KERATSINI      
2020-03-01T14:39:45Z,a295a927-6562-4188-885b-31f86cda126d,23.68388333333333,37.92861666666667,,219.7,0,90,AEGEAN SEA
2020-02-29T22:06:18Z,218271e7-0682-400e-8e88-730c5e881916,23.621785,37.93674166666666,142,118.3,10.2,52,PIRAEUS
2020-03-01T09:28:16Z,d41ec601-68c0-4735-9533-c5a26f577d96,23.573719999999998,37.88525333333334,,216.3,31.3,60,
2020-02-29T23:09:32Z,86dbf2ec-a3df-462a-9343-7e78adbd43da,23.604403333333334,37.94999,,0,0,62,PIRAEUS
2020-03-01T15:01:16Z,bc9adc24-0fb4-4cbd-b5a4-5f7b3b500252,23.681530000000002,37.929626666666664,32,,,37,
2020-03-01T07:31:05Z,85acb58c-b7fc-4b6c-8665-26716e90b456,23.68177166666667,37.93291833333333,249,193,0.1,37,FLOISVOS
2020-03-01T02:51:54Z,85acb58c-b7fc-4b6c-8665-26716e90b456,23.68178,37.93290666666667,249,346,0,37,FLOISVOS
2020-03-01T12:56:51Z,c3d4253f-a28b-4199-9ac2-bf48d0922df5,23.68309,37.92899,29,339.2,0,37,AEGEAN SEA
2020-03-01T18:00:45Z,2e107f6c-ffa5-4142-8b47-27d184b0e2cd,23.587396666666667,37.91043833333333,38,32.1,0.6,70,PIRAEUS
2020-03-01T03:57:20Z,63288989-fa11-47b8-a2f0-c3b215b15ead,23.63694,37.88084333333334,335,336.4,20.8,69,HERAKLIO
2020-03-01T16:12:45Z,85acb58c-b7fc-4b6c-8665-26716e90b456,23.68177166666667,37.932921666666665,249,167,0.1,37,FLOISVOS
2020-03-01T06:32:33Z,15189c25-f797-4451-98f1-f0a894965073,23.601583333333334,37.95001666666667,354,,0,1,M PIRAES      
2020-03-01T01:19:15Z,7923c237-9347-4b8c-ab06-606e2d940052,23.54447,37.90504333333333,358,57.9,0,80,GR PIR
2020-03-01T20:26:51Z,226efbde-65f3-4b4d-b193-5c01a4b5c8fa,23.61471166666667,37.920163333333335,332,338.2,3,70,ESALG>GRPIR
2020-03-01T18:26:35Z,1c46a91b-90ac-4a5e-85bc-461e446ea042,23.68271,37.93091666666667,212,16.9,0,60,ARG/KOS
2020-03-01T17:43:28Z,498ee5e9-c8d1-4311-be95-c835a01b286d,23.57177,37.96185,,221.9,0,70,PERAMA
2020-03-01T15:25:32Z,6c9c58fc-a582-485d-9583-a46365e8bda7,23.611,37.958333333333336,,,0,80,KERATSINI      
2020-03-01T14:06:13Z,8c0825be-2cab-40c7-8f7a-09a44c32a9f3,23.596338333333332,37.91785333333333,,34.5,14.4,60,ARGOSARONIKOS
2020-03-01T07:21:49Z,0ca387b7-27dd-483f-bc81-cd1577a251c3,23.58307166666667,37.952915,94,267.2,0.1,80,PERAMA
2020-03-01T04:31:09Z,cf373304-9962-40e5-9872-f76cec9ff501,23.550863333333332,37.95296333333333,,,0,40,SALAMINA
2020-02-29T22:19:55Z,6067bba7-b0d1-49af-a9e3-6a4010ce68fb,23.555394999999997,37.96276666666667,,60.5,4.6,60,PAL-PER-PAL
2020-03-01T05:43:16Z,1a3a06e9-d5f0-4781-9093-82849dbae654,23.61216166666667,37.90571166666667,170,177.1,11,71,EGALY
2020-03-01T05:51:24Z,ee9f514e-1353-459d-9abc-98f60f1ad359,23.699768333333335,37.916515,,,0,37,
2020-03-01T11:28:34Z,a295a927-6562-4188-885b-31f86cda126d,23.68387166666667,37.92863,,219.7,0,90,AEGEAN SEA
2020-03-01T12:24:26Z,cc0a125c-06a4-4fec-8d96-b343c6819398,23.526208333333333,37.963408333333334,,,0,60,SALAMINA  
2020-02-29T23:43:02Z,18a10fab-f282-4455-a3c6-15b2c405d581,23.611826666666666,37.957675,,116.6,0.1,30,
2020-03-01T02:52:56Z,5a5be525-e281-4fd3-b4fc-8df0391e4be1,23.590958333333333,37.91800333333333,,90,0.3,80,ELEFSINA
2020-03-01T08:14:54Z,1c46a91b-90ac-4a5e-85bc-461e446ea042,23.682685,37.93092,212,16.9,0,60,ARG/KOS
2020-03-01T12:51:54Z,1b47b82f-cebf-4ea8-91a9-f890ecf30f1c,23.603749999999998,37.956516666666666,,294,0,52,PIREUS 
2020-03-01T13:24:08Z,0e9d8f7b-8bec-4985-9d25-0dc02c17cb42,23.618198333333332,37.871,174,172.6,23.8,69,GR SDH
2020-03-01T18:09:22Z,50ee2bf4-a35b-459b-86ce-a687f5d0085e,23.668863333333334,37.93902666666667,,255.4,0,37,PIRAEUS
2020-03-01T12:29:59Z,0ca387b7-27dd-483f-bc81-cd1577a251c3,23.583153333333332,37.95286333333333,94,267.2,0,80,PERAMA
2020-03-01T13:20:47Z,7e1e5bcf-f706-45b0-bc32-8d0326fde115,23.609396666666665,37.958200000000005,,198,1.6,52,ORDERS
2020-03-01T06:16:24Z,bc9adc24-0fb4-4cbd-b5a4-5f7b3b500252,23.681555,37.929611666666666,32,116,0,37,
2020-03-01T20:28:32Z,89bc8c00-30ac-46f0-a169-9828b59b27c1,23.578629999999997,37.942523333333334,,280.5,4.2,52,PERAMA 
2020-03-01T21:29:22Z,f684ee0d-4ef2-406b-85fe-4bca34acedb1,23.680116666666667,37.93163833333333,,231.1,0,37,MYKONOS
2020-03-01T20:40:54Z,a25793b6-45c2-4b9f-8886-8223f54da7a1,23.599181666666667,37.95296,,,0.1,52,KERATSINI  
2020-03-01T13:32:03Z,1b47b82f-cebf-4ea8-91a9-f890ecf30f1c,23.60373333333333,37.95661666666667,,9,0,52,PIREUS 
2020-03-01T14:56:44Z,2e107f6c-ffa5-4142-8b47-27d184b0e2cd,23.55281666666667,37.87998666666667,152,119.9,0.2,70,PIRAEUS
2020-03-01T10:48:33Z,a295a927-6562-4188-885b-31f86cda126d,23.683848333333334,37.92861666666667,,219.7,0,90,AEGEAN SEA
2020-03-01T10:03:16Z,8a28060e-8c2b-4cc8-92db-8df4e244685e,23.55049,37.955101666666664,9,61.5,0,90,
2020-03-01T19:28:14Z,a295a927-6562-4188-885b-31f86cda126d,23.68387166666667,37.92863,,219.7,0,90,AEGEAN SEA
2020-03-01T01:31:44Z,bc9adc24-0fb4-4cbd-b5a4-5f7b3b500252,23.68155,37.92961666666667,32,5,0,37,
2020-03-01T15:31:38Z,d96afda8-0c78-4316-9ffa-c0d6940c8d8b,23.55455,37.927083333333336,181,227.2,0,80,PERIOXI
2020-03-01T20:09:18Z,8fa97e1e-b718-4732-89a4-2c3355ac573e,23.684981666666665,37.93058333333333,,165.4,0,36,
2020-03-01T20:33:35Z,1a04d028-1086-4ed0-ba96-834f85cc8f63,23.55536,37.96386833333334,,54.4,0.1,60,PALOUKIA >< PERAMA
2020-03-01T05:41:52Z,8b998a42-caba-4baa-81e2-2318f290906e,23.668625000000002,37.93884333333333,297,0.1,0,37,AEGEAN SEA
2020-03-01T07:47:03Z,e304b05f-1f6b-4a88-86f1-2ff8fd7fbcbb,23.6117,37.93046666666667,,31.8,33.1,40,ARGOSARONIKOS
2020-03-01T08:44:02Z,952f6eb8-dbab-4ce2-93e6-41ba414fad7f,23.606583333333333,37.95956666666667,,323,0,81,KERATSINI
2020-03-01T13:23:44Z,47df59b5-6fcf-468c-aeca-266ec7dc27ae,23.58993,37.950873333333334,103,106.9,5.9,52,PERAMA
2020-03-01T08:04:31Z,ab620580-b1ec-4301-887b-ed35c05b9218,23.641945,37.944955,,0.1,0,60,PIRAEUS SARONIKOS
2020-03-01T11:12:24Z,85acb58c-b7fc-4b6c-8665-26716e90b456,23.681778333333334,37.932915,249,72,0,37,FLOISVOS
2020-03-01T20:24:32Z,8b998a42-caba-4baa-81e2-2318f290906e,23.668636666666664,37.938853333333334,296,0.1,0,37,AEGEAN SEA
2020-03-01T10:42:00Z,1a683a14-7cbe-44ff-bfea-25334969b7d2,23.529533333333333,37.96508333333334,,131.4,0.1,60,PALOUKIA-PERAMA  
2020-03-01T20:58:31Z,50a7bca9-c6bc-4aa4-b866-b64caabf9f49,23.5626,37.927416666666666,153,306,0,70,GRPIR
2020-03-01T18:14:24Z,bc9adc24-0fb4-4cbd-b5a4-5f7b3b500252,23.681538333333332,37.929656666666666,32,134,0,37,
2020-03-01T09:57:18Z,218271e7-0682-400e-8e88-730c5e881916,23.622374999999998,37.934725,252,286.4,0,52,PIRAEUS
2020-03-01T09:23:33Z,90347147-77ff-4400-bf97-0b5c32302dda,23.566358333333334,37.882288333333335,,36,15.5,60,PIRAIA-AIGINA-PIRAIA
2020-03-01T17:05:01Z,c671bcf6-2fa2-4e2f-b536-1995122de063,23.641399999999997,37.94786666666666,179,74,0,60,SYR TIN MYK
2020-02-29T22:34:21Z,15189c25-f797-4451-98f1-f0a894965073,23.60155,37.950050000000005,354,95,0.1,1,M PIRAES      
2020-03-01T06:44:58Z,bd0c62e2-3510-4abc-bfd2-b01b3dda2057,23.599435000000003,37.94913833333333,,0,0,52,PIRAEUS
2020-03-01T06:17:28Z,1830a4ee-5c21-48c1-b852-8f4bdd18ea7a,23.555488333333336,37.88312333333333,67,67.1,7.8,70,ELEUSIS/GREECE
2020-03-01T02:22:54Z,a295a927-6562-4188-885b-31f86cda126d,23.68387166666667,37.92861666666667,,219.7,0,90,AEGEAN SEA
2020-03-01T21:55:08Z,92afafa5-e200-4c38-befc-8e59cceaa5ed,23.648666666666667,37.933,138,57,0.1,37,MARINA ZEAS       
2020-03-01T11:02:23Z,f684ee0d-4ef2-406b-85fe-4bca34acedb1,23.680141666666668,37.93166166666666,,278.4,0,37,MYKONOS
2020-03-01T13:08:42Z,0e9d8f7b-8bec-4985-9d25-0dc02c17cb42,23.625481666666666,37.93996833333333,229,229.7,8.2,69,GR SDH
2020-03-01T08:01:35Z,6355d97e-0c5e-4ff0-95d7-02c7061677c5,23.566556666666667,37.960985,185,317.3,0.1,37,PERAMA
2020-03-01T11:19:17Z,c95556fb-dd75-4b6a-9e47-0f9bd7cfb71c,23.555643333333332,37.959801666666664,,0,0,60,GR PIRAEUS
2020-03-01T08:30:12Z,91a827b2-eea0-4a0d-a883-1f46bad19916,23.5774,37.95225166666667,83,80.5,8.7,52,GRPIR
2020-03-01T03:31:47Z,218271e7-0682-400e-8e88-730c5e881916,23.622374999999998,37.93469833333334,252,345.4,0,52,PIRAEUS
2020-03-01T09:08:30Z,47df59b5-6fcf-468c-aeca-266ec7dc27ae,23.606708333333334,37.95382333333334,115,126.2,0,52,PERAMA
2020-03-01T13:44:32Z,8c0825be-2cab-40c7-8f7a-09a44c32a9f3,23.531164999999998,37.84725,,41.3,14.5,60,ARGOSARONIKOS
2020-03-01T07:40:49Z,39e2a9b6-cece-4db5-a55d-fdf494d7452d,23.55625,37.963674999999995,,256.6,0,60,PALOUKIA-PERAMA
2020-03-01T06:03:55Z,1a3a06e9-d5f0-4781-9093-82849dbae654,23.623881666666666,37.813845,152,170,18.4,71,EGALY
2020-03-01T11:47:52Z,63288989-fa11-47b8-a2f0-c3b215b15ead,23.63507,37.94360166666667,217,77,0,69,PIRAEUS
2020-03-01T16:13:02Z,a696a4ed-dbfb-4679-a50f-dfaa6bd85ce3,23.703708333333335,37.910920000000004,,169,0,36,
2020-03-01T04:55:52Z,f684ee0d-4ef2-406b-85fe-4bca34acedb1,23.680131666666668,37.931646666666666,,309.9,0,37,MYKONOS
2020-03-01T00:30:47Z,d96afda8-0c78-4316-9ffa-c0d6940c8d8b,23.555400000000002,37.9256,305,18.7,0,80,PERIOXI
2020-03-01T00:03:28Z,2065b08a-e420-4e8a-9f8d-ef1f621a597e,23.64028,37.946958333333335,263,263,0,69,THI-NAXO-PARO-PIR
2020-03-01T18:56:15Z,1c46a91b-90ac-4a5e-85bc-461e446ea042,23.682721666666666,37.930928333333334,211,16.9,0,60,ARG/KOS
2020-03-01T21:53:01Z,c671bcf6-2fa2-4e2f-b536-1995122de063,23.641433333333335,37.94786666666666,179,110,0,60,SYR TIN MYK
2020-03-01T19:19:54Z,1f79d3be-e826-4382-aac9-ca03fecf3a0f,23.63993333333333,37.94263333333333,,0,0,60,PIREAS
2020-02-29T23:57:27Z,7e1e5bcf-f706-45b0-bc32-8d0326fde115,23.60971333333333,37.957658333333335,,0,0,52,ORDERS
2020-03-01T15:08:15Z,94751f6e-79e7-48a2-a9a5-e5b609f617c8,23.506649999999997,38.03640666666667,180,170,0,52,ELEFSIS
2020-03-01T08:17:23Z,e304b05f-1f6b-4a88-86f1-2ff8fd7fbcbb,23.605933333333333,37.92516666666667,,213.2,31.9,40,ARGOSARONIKOS
2020-02-29T22:01:11Z,18a10fab-f282-4455-a3c6-15b2c405d581,23.611806666666666,37.957694999999994,,180.1,0.1,30,
2020-03-01T00:49:56Z,fde3110a-d1bc-4f8f-b670-09fa5b1430d2,23.610883333333334,37.957166666666666,,137.9,0,52,PIRAEUS
2020-03-01T19:11:54Z,2df9bed1-7474-4327-96e5-41d770d44220,23.614961666666666,37.94477833333334,,110.9,0.1,80,
2020-03-01T07:05:49Z,9a048f4c-915b-4e05-9c5b-2eede62b74ac,23.610446666666668,37.957375,,299.5,0,52,GR PIR
2020-02-29T22:50:11Z,a0d881e0-d774-4f2d-b2ad-23014b794aac,23.69498666666667,37.67044833333333,159,157.3,15.8,80,CARTAGENA
2020-03-01T20:35:34Z,a25793b6-45c2-4b9f-8886-8223f54da7a1,23.599293333333332,37.953181666666666,,,0.3,52,KERATSINI  
2020-03-01T02:19:38Z,218271e7-0682-400e-8e88-730c5e881916,23.622374999999998,37.93469666666667,251,319.4,0,52,PIRAEUS
2020-03-01T14:14:28Z,8a28060e-8c2b-4cc8-92db-8df4e244685e,23.55047,37.955088333333336,8,61.5,0,90,
2020-03-01T20:43:59Z,947225f9-53b7-490a-a20c-ebaae7f0e379,23.681911666666668,37.93277666666667,,261.6,0,37,
2020-02-29T23:20:21Z,1923c470-4bea-454f-bf82-03076b1985e7,23.68103,37.93027,67,,0,37,FLISVO 
2020-03-01T03:44:18Z,a8281c55-2f59-443c-b301-057ccfe05013,23.553483333333336,37.889851666666665,13,235.2,0.1,70,GR PIR
2020-02-29T23:58:43Z,1fe00389-be92-4281-bc0e-7d8e2fb7fe06,23.605566666666668,37.95635,,112,0,0,PIREUS
2020-03-01T15:07:46Z,d96afda8-0c78-4316-9ffa-c0d6940c8d8b,23.55438333333333,37.927036666666666,174,232.9,0,80,PERIOXI
2020-03-01T12:08:01Z,63288989-fa11-47b8-a2f0-c3b215b15ead,23.63507,37.94361,217,21.2,0,69,PIRAEUS
2020-03-01T13:00:23Z,1fe00389-be92-4281-bc0e-7d8e2fb7fe06,23.603911666666665,37.956271666666666,,95.5,0,0,PIREUS
2020-03-01T16:24:52Z,15189c25-f797-4451-98f1-f0a894965073,23.601566666666667,37.950050000000005,354,,0,1,M PIRAES      
2020-03-01T08:46:42Z,d41ec601-68c0-4735-9533-c5a26f577d96,23.625076666666665,37.93902666666667,,67.4,9.7,60,
2020-03-01T01:20:17Z,0ca387b7-27dd-483f-bc81-cd1577a251c3,23.583123333333333,37.95288333333333,93,267.2,0.1,80,PERAMA
2020-03-01T19:56:29Z,daff4d28-b6ae-4de6-a15c-3a2a7cac8954,23.681515,37.929965,34,335.7,0,37,PAROS
2020-03-01T07:41:06Z,59a617ae-1b57-4415-a543-7702d8a46502,23.550365,37.92306833333334,93,329.9,0.2,80,PERAMA
2020-03-01T14:21:31Z,e304b05f-1f6b-4a88-86f1-2ff8fd7fbcbb,23.603716666666667,37.896483333333336,,182.3,30.7,40,ARGOSARONIKOS
2020-03-01T14:43:55Z,bc9adc24-0fb4-4cbd-b5a4-5f7b3b500252,23.681548333333335,37.929658333333336,32,,,37,
2020-02-29T22:43:03Z,aa5a0f94-0554-4dbc-a75f-1c8b25cd9514,23.603148333333333,37.955155,294,296.2,0,60,KERATSINI
2020-03-01T15:12:15Z,cc0a125c-06a4-4fec-8d96-b343c6819398,23.549564999999998,37.96045166666667,,256.8,6.5,60,SALAMINA  
2020-03-01T11:56:42Z,15189c25-f797-4451-98f1-f0a894965073,23.6016,37.95001666666667,356,,0,1,M PIRAES      
2020-03-01T15:14:43Z,df0fd6f7-2a46-4ff3-a2b3-278b5019f298,23.668623333333336,37.93978166666667,,,0.1,36,
2020-02-29T23:11:47Z,c671bcf6-2fa2-4e2f-b536-1995122de063,23.641416666666665,37.947916666666664,179,317,0,60,SIR TIN MYK
2020-03-01T08:01:38Z,218271e7-0682-400e-8e88-730c5e881916,23.622363333333332,37.93471,251,251.6,0,52,PIRAEUS
2020-03-01T07:34:09Z,fb3b899a-5a70-4542-8527-682dffa485c9,23.670283333333334,37.940765000000006,,,0.5,37,
2020-03-01T18:11:44Z,1c46a91b-90ac-4a5e-85bc-461e446ea042,23.682705,37.93091833333334,212,16.9,0,60,ARG/KOS
